search_query,title,image_url,filename,save_path,download_status,has_people,has_plague_doctor,has_grim_reaper,confidence,tags,reason,error
black death,"a statue of a skeleton with wings on it's head and arms, sitting in front of a wall",https://i.pinimg.com/236x/a5/ca/b9/a5cab9c1f6dc2cbd5385bc4e3daf05ff.jpg,black_death_1775741033_a_statue_of_a_skeleton_with_wings_on_it_s_head_and_arms__sitting_in_front_of_a_wall.jpg,pinterest_data\raw\black_death_1775741033_a_statue_of_a_skeleton_with_wings_on_it_s_head_and_arms__sitting_in_front_of_a_wall.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中的人物有骷髅骨架、身披黑袍和手持镰刀的特征，符合死神的形象。,
black death,"an old poster with some type of writing on it's back side, and the words symbols on gravestones writ",https://i.pinimg.com/236x/cd/c0/98/cdc0986bd5c912668678e548ea315773.jpg,black_death_1775741037_an_old_poster_with_some_type_of_writing_on_it_s_back_side__and_the_words_symbols_on_gravestones_writ.jpg,pinterest_data\raw\black_death_1775741037_an_old_poster_with_some_type_of_writing_on_it_s_back_side__and_the_words_symbols_on_gravestones_writ.jpg,success,0,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor']",图片中没有人物，但包含了一些与医学和死亡相关的符号和象征。,
black death,a drawing of a woman sitting on top of a cloud filled sky with birds flying around her,https://i.pinimg.com/236x/be/d6/da/bed6da82d8dd7dbc6f12c6ce65518038.jpg,black_death_1775741038_a_drawing_of_a_woman_sitting_on_top_of_a_cloud_filled_sky_with_birds_flying_around_her.jpg,pinterest_data\raw\black_death_1775741038_a_drawing_of_a_woman_sitting_on_top_of_a_cloud_filled_sky_with_birds_flying_around_her.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a creepy looking man stirring something in a pot,https://i.pinimg.com/236x/9d/94/6b/9d946bd2c4d1b86dbd7cf5e05d3c423d.jpg,black_death_1775741039_a_creepy_looking_man_stirring_something_in_a_pot.jpg,pinterest_data\raw\black_death_1775741039_a_creepy_looking_man_stirring_something_in_a_pot.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical', 'outdoor']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a drawing of a creepy looking man in black and white,https://i.pinimg.com/236x/e3/da/fc/e3dafc58257816bc0f31f37a2b30db1d.jpg,black_death_1775741040_a_drawing_of_a_creepy_looking_man_in_black_and_white.jpg,pinterest_data\raw\black_death_1775741040_a_drawing_of_a_creepy_looking_man_in_black_and_white.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor']",图中有骷髅骨架和穿黑袍的人物，符合死神的特征。,
black death,the silhouettes of people standing in front of an orange sky,https://i.pinimg.com/236x/b7/ef/70/b7ef7074d4adf810f88e705556c6cada.jpg,black_death_1775741041_the_silhouettes_of_people_standing_in_front_of_an_orange_sky.jpg,pinterest_data\raw\black_death_1775741041_the_silhouettes_of_people_standing_in_front_of_an_orange_sky.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有一个人形剪影，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a skeleton sitting on top of a statue holding a book,https://i.pinimg.com/236x/03/19/03/0319039c0e276d0f8d126c6b7fc5f315.jpg,black_death_1775741043_a_skeleton_sitting_on_top_of_a_statue_holding_a_book.jpg,pinterest_data\raw\black_death_1775741043_a_skeleton_sitting_on_top_of_a_statue_holding_a_book.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个人物，身穿黑袍，手持书本和镰刀，头上有一只骷髅头，符合死神的特征。,
black death,an octopus is depicted in this black and white drawing,https://i.pinimg.com/236x/04/f7/13/04f713653e816b0cdb0f4ec74be31e33.jpg,black_death_1775741044_an_octopus_is_depicted_in_this_black_and_white_drawing.jpg,pinterest_data\raw\black_death_1775741044_an_octopus_is_depicted_in_this_black_and_white_drawing.jpg,success,0,0,0,0.95,"['mask', 'beak_mask']",图像中没有可见的人物，但有类似鸟嘴形状的图案。,
black death,an old black and white photo of a woman holding the hand of a child,https://i.pinimg.com/236x/45/d8/5a/45d85a84ed9e2c4ecab759baca934bda.jpg,black_death_1775741045_an_old_black_and_white_photo_of_a_woman_holding_the_hand_of_a_child.jpg,pinterest_data\raw\black_death_1775741045_an_old_black_and_white_photo_of_a_woman_holding_the_hand_of_a_child.jpg,success,1,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'outdoor']",图片中有多个穿着类似服装的人物，其中一人似乎戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,"a black and white drawing of a nun holding a cross in her hands with the words,",https://i.pinimg.com/236x/63/1d/35/631d35441bdd11020fe747416dc2da53.jpg,black_death_1775741046_a_black_and_white_drawing_of_a_nun_holding_a_cross_in_her_hands_with_the_words.jpg,pinterest_data\raw\black_death_1775741046_a_black_and_white_drawing_of_a_nun_holding_a_cross_in_her_hands_with_the_words.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该图像显示了一个穿着黑色长袍，戴着鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
black death,骷髅 角色设计,https://i.pinimg.com/236x/9d/b5/9e/9db59e24bb2c4cd4d0b2898d3749b8ba.jpg,black_death_1775741047_骷髅_角色设计.jpg,pinterest_data\raw\black_death_1775741047_骷髅_角色设计.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物有骷髅骨架、身披黑袍和手持镰刀，符合死神的特征。,
black death,a black and white drawing of a wizard holding a lantern in her hand with fire coming out of it,https://i.pinimg.com/236x/8c/b3/26/8cb3264fdabf619a6dc96f9d30e3502b.jpg,black_death_1775741049_a_black_and_white_drawing_of_a_wizard_holding_a_lantern_in_her_hand_with_fire_coming_out_of_it.jpg,pinterest_data\raw\black_death_1775741049_a_black_and_white_drawing_of_a_wizard_holding_a_lantern_in_her_hand_with_fire_coming_out_of_it.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物穿着黑色长袍，手持镰刀，符合死神的特征。,
black death,"a black and white drawing of a gate with skulls in the door, surrounded by fire",https://i.pinimg.com/236x/18/53/56/1853566f8eebdeeb95f366dc132fe5fa.jpg,black_death_1775741050_a_black_and_white_drawing_of_a_gate_with_skulls_in_the_door__surrounded_by_fire.jpg,pinterest_data\raw\black_death_1775741050_a_black_and_white_drawing_of_a_gate_with_skulls_in_the_door__surrounded_by_fire.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'indoor']",图像中有多个骷髅骨架，符合死神的特征。,
black death,"图标, 纹身, 紋身, 角色设计, 灵感",https://i.pinimg.com/236x/8d/d2/a2/8dd2a204f79fb2a9c6db8736fab34162.jpg,black_death_1775741051_图标__纹身__紋身__角色设计__灵感.jpg,pinterest_data\raw\black_death_1775741051_图标__纹身__紋身__角色设计__灵感.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物身穿黑色长袍，手持镰刀，符合死神的特征。,
black death,pinterest_black death_112,https://i.pinimg.com/236x/37/04/69/37046911b34b636f00f52ddfb4df19e1.jpg,black_death_1775741052_pinterest_black_death_112.jpg,pinterest_data\raw\black_death_1775741052_pinterest_black_death_112.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中的人物符合死神的特征，即骷髅骨架、身披黑袍和手持镰刀。,
black death,black and white photograph of the statue of jesus,https://i.pinimg.com/236x/f8/ff/60/f8ff6031999040e0b893ccb5d63096a9.jpg,black_death_1775741055_black_and_white_photograph_of_the_statue_of_jesus.jpg,pinterest_data\raw\black_death_1775741055_black_and_white_photograph_of_the_statue_of_jesus.jpg,success,1,0,0,0.95,"['plague_doctor', 'robe', 'mask', 'beak_mask']",图像中的人物穿着长袍，头部被遮盖，符合‘鸟嘴医生’的特征。,
black death,"The Dance of Death (AKA Danse Macabre). 奇幻生物, 素描, 纹身, 灵感, 图案, 插畫",https://i.pinimg.com/236x/8d/df/ed/8ddfedf847533571a5b11681ca72cac9.jpg,black_death_1775741056_The_Dance_of_Death__AKA_Danse_Macabre_._奇幻生物__素描__纹身__灵感__图案__插畫.jpg,pinterest_data\raw\black_death_1775741056_The_Dance_of_Death__AKA_Danse_Macabre_._奇幻生物__素描__纹身__灵感__图案__插畫.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中有一个骷髅骨架，身穿黑袍，手持镰刀，符合死神的特征。,
black death,more pins in https://t.me/lisiy_pinterest 建筑,https://i.pinimg.com/236x/fa/54/a7/fa54a7edc943337495bda3fa3b688a8d.jpg,black_death_1775741057_more_pins_in_https___t.me_lisiy_pinterest_建筑.jpg,pinterest_data\raw\black_death_1775741057_more_pins_in_https___t.me_lisiy_pinterest_建筑.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'indoor']",图中人物穿着黑色长袍，手持镰刀，符合死神的特征。,
black death,"Death Korps of Krieg - Warhammer 40K Wiki - Space Marines, Chaos, planets, and more 士兵, 历史, 平面海报, Q ",https://i.pinimg.com/236x/03/f9/77/03f977d6a926945ce4aeffc79cb699b0.jpg,black_death_1775741058_Death_Korps_of_Krieg_-_Warhammer_40K_Wiki_-_Space_Marines__Chaos__planets__and_more_士兵__历史__平面海报__Q.jpg,pinterest_data\raw\black_death_1775741058_Death_Korps_of_Krieg_-_Warhammer_40K_Wiki_-_Space_Marines__Chaos__planets__and_more_士兵__历史__平面海报__Q.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",人物穿着深色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a black and white drawing of skeletons in a graveyard with a man standing over them,https://i.pinimg.com/236x/83/09/ca/8309ca2f40b8d16cc39304a0a6a23a69.jpg,black_death_1775741059_a_black_and_white_drawing_of_skeletons_in_a_graveyard_with_a_man_standing_over_them.jpg,pinterest_data\raw\black_death_1775741059_a_black_and_white_drawing_of_skeletons_in_a_graveyard_with_a_man_standing_over_them.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'outdoor']",图中有多个骷髅骨架和身穿黑袍的人物，符合死神的特征。,
black death,an old book with a drawing of a man holding a bat and another person sitting in the window,https://i.pinimg.com/236x/74/ef/b6/74efb6da69ddb6d21b74679136cd62cc.jpg,black_death_1775741061_an_old_book_with_a_drawing_of_a_man_holding_a_bat_and_another_person_sitting_in_the_window.jpg,pinterest_data\raw\black_death_1775741061_an_old_book_with_a_drawing_of_a_man_holding_a_bat_and_another_person_sitting_in_the_window.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a black and white drawing of a castle in the middle of water with a sky background,https://i.pinimg.com/236x/98/7a/2f/987a2f94bf8d4ee6669f423aaeb2e32d.jpg,black_death_1775741062_a_black_and_white_drawing_of_a_castle_in_the_middle_of_water_with_a_sky_background.jpg,pinterest_data\raw\black_death_1775741062_a_black_and_white_drawing_of_a_castle_in_the_middle_of_water_with_a_sky_background.jpg,success,0,0,0,0.95,"['robe', 'mask', 'beak_mask']",图像中没有明显的人物形象，但有类似医生长袍和鸟嘴形状的面具元素。,
black death,"an old book with black ink on it, and the title page in red text",https://i.pinimg.com/236x/c5/06/4e/c5064ee030a58847e49dcdc0d9d2e96b.jpg,black_death_1775741063_an_old_book_with_black_ink_on_it__and_the_title_page_in_red_text.jpg,pinterest_data\raw\black_death_1775741063_an_old_book_with_black_ink_on_it__and_the_title_page_in_red_text.jpg,success,0,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图片内容是一份关于治疗瘟疫的指导书，没有明确显示人物或特定角色。,
black death,a drawing of a woman in a long dress with a large hat on her head,https://i.pinimg.com/236x/95/7e/59/957e59166566194c8fa61d865824fe73.jpg,black_death_1775741065_a_drawing_of_a_woman_in_a_long_dress_with_a_large_hat_on_her_head.jpg,pinterest_data\raw\black_death_1775741065_a_drawing_of_a_woman_in_a_long_dress_with_a_large_hat_on_her_head.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着类似鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
black death,a drawing of a human head and body with lines coming out of it to form a jellyfish,https://i.pinimg.com/236x/9e/5f/5c/9e5f5cbb834fd366c7fec2afb166da1e.jpg,black_death_1775741066_a_drawing_of_a_human_head_and_body_with_lines_coming_out_of_it_to_form_a_jellyfish.jpg,pinterest_data\raw\black_death_1775741066_a_drawing_of_a_human_head_and_body_with_lines_coming_out_of_it_to_form_a_jellyfish.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个人形角色，其头部有骷髅骨架，身穿黑袍，手持镰刀，符合死神的特征。,
black death,an old fashioned machine with a mirror on it's back and two baskets in front,https://i.pinimg.com/236x/0d/97/73/0d97738edfc1867f7dd388081d34d6d8.jpg,black_death_1775741067_an_old_fashioned_machine_with_a_mirror_on_it_s_back_and_two_baskets_in_front.jpg,pinterest_data\raw\black_death_1775741067_an_old_fashioned_machine_with_a_mirror_on_it_s_back_and_two_baskets_in_front.jpg,success,0,0,0,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中没有人物，但有骷髅骨架和鸟嘴形状的面具，符合'死神'的特征。,
black death,an old photo of a statue that looks like it has been made to look like a human,https://i.pinimg.com/236x/63/e3/9b/63e39b50a31da3e2b8a19c6a8bc54452.jpg,black_death_1775741068_an_old_photo_of_a_statue_that_looks_like_it_has_been_made_to_look_like_a_human.jpg,pinterest_data\raw\black_death_1775741068_an_old_photo_of_a_statue_that_looks_like_it_has_been_made_to_look_like_a_human.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'indoor']",图像中的人物穿着黑色长袍，手持镰刀，符合死神的特征。,
black death,a black and white drawing of a person walking down a street,https://i.pinimg.com/236x/45/3d/50/453d50797a5f4c47e8b973a21dcd3d62.jpg,black_death_1775741070_a_black_and_white_drawing_of_a_person_walking_down_a_street.jpg,pinterest_data\raw\black_death_1775741070_a_black_and_white_drawing_of_a_person_walking_down_a_street.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a white pentagramil in a circle on a black background,https://i.pinimg.com/236x/e9/ba/5c/e9ba5cb1a78f7b748bf3cfeade82d2b6.jpg,black_death_1775741071_a_white_pentagramil_in_a_circle_on_a_black_background.jpg,pinterest_data\raw\black_death_1775741071_a_white_pentagramil_in_a_circle_on_a_black_background.jpg,success,0,0,0,0.95,['mask'],图像中没有人物，但有一个白色的五角星图案，通常与某些神秘或超自然主题相关联。,
black death,"black and white photograph of three statues with one skeleton in the foreground, another behind them",https://i.pinimg.com/236x/44/6d/0e/446d0ec64a9b2fbeb9b3d6c0d6f23c11.jpg,black_death_1775741072_black_and_white_photograph_of_three_statues_with_one_skeleton_in_the_foreground__another_behind_them.jpg,pinterest_data\raw\black_death_1775741072_black_and_white_photograph_of_three_statues_with_one_skeleton_in_the_foreground__another_behind_them.jpg,success,1,0,1,0.95,"['skeleton', 'robe', 'mask', 'beak_mask']",图像中有一个骷髅骨架，身穿黑袍，手持镰刀，符合死神的特征。,
black death,"jan-pimping-11 克苏鲁, 塔罗牌, 山海, 喜欢, 紋身, 纹身, 绘画, 图案, 插畫",https://i.pinimg.com/236x/e1/db/6f/e1db6f2c72c34a4dc92263456160d36a.jpg,black_death_1775741073_jan-pimping-11_克苏鲁__塔罗牌__山海__喜欢__紋身__纹身__绘画__图案__插畫.jpg,pinterest_data\raw\black_death_1775741073_jan-pimping-11_克苏鲁__塔罗牌__山海__喜欢__紋身__纹身__绘画__图案__插畫.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物有骷髅头和镰刀，符合死神的特征。,
black death,a pile of skulls piled on top of each other in front of a stone wall,https://i.pinimg.com/236x/67/4f/67/674f679cd44fddacad9e17e5b67b0478.jpg,black_death_1775741075_a_pile_of_skulls_piled_on_top_of_each_other_in_front_of_a_stone_wall.jpg,pinterest_data\raw\black_death_1775741075_a_pile_of_skulls_piled_on_top_of_each_other_in_front_of_a_stone_wall.jpg,success,1,0,1,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中充满了骷髅和骨头，符合死神的特征。,
black death,many candles are arranged in the shape of a circle on the floor next to a fire hydrant,https://i.pinimg.com/236x/59/66/8e/59668ea4165631c356317bc193a8b29f.jpg,black_death_1775741076_many_candles_are_arranged_in_the_shape_of_a_circle_on_the_floor_next_to_a_fire_hydrant.jpg,pinterest_data\raw\black_death_1775741076_many_candles_are_arranged_in_the_shape_of_a_circle_on_the_floor_next_to_a_fire_hydrant.jpg,success,0,0,0,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图像中没有可见的人物，但有骷髅和蜡烛排列成的图案，暗示着一种神秘或恐怖的主题。,
black death,"a pile of skulls sitting next to each other with the caption, the legacy of christianity think not t",https://i.pinimg.com/236x/ca/b2/8b/cab28b89eb9f7493758d137c8075cd2f.jpg,black_death_1775741078_a_pile_of_skulls_sitting_next_to_each_other_with_the_caption__the_legacy_of_christianity_think_not_t.jpg,pinterest_data\raw\black_death_1775741078_a_pile_of_skulls_sitting_next_to_each_other_with_the_caption__the_legacy_of_christianity_think_not_t.jpg,success,0,0,0,0.95,['skeleton'],图片中主要展示的是多个骷髅头，没有出现人物或其他特定角色。,
black death,an image of a painting that looks like it is in the middle of a field,https://i.pinimg.com/236x/07/24/0a/07240a66b17b08b6f55e7a95c5a4ded3.jpg,black_death_1775741079_an_image_of_a_painting_that_looks_like_it_is_in_the_middle_of_a_field.jpg,pinterest_data\raw\black_death_1775741079_an_image_of_a_painting_that_looks_like_it_is_in_the_middle_of_a_field.jpg,success,1,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor']",图中有多个穿着长袍的人物，部分人物有骷髅头和镰刀，符合死神的特征。,
black death,a drawing of a skeleton sitting on top of a bench next to a woman with her head down,https://i.pinimg.com/236x/55/b9/23/55b9237a058f0d9f3cc59259a522770a.jpg,black_death_1775741082_a_drawing_of_a_skeleton_sitting_on_top_of_a_bench_next_to_a_woman_with_her_head_down.jpg,pinterest_data\raw\black_death_1775741082_a_drawing_of_a_skeleton_sitting_on_top_of_a_bench_next_to_a_woman_with_her_head_down.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'indoor']",图中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具，手持镰刀，符合死神的特征。,
black death,an old illustration of a man on top of a mountain with a bat in his hand,https://i.pinimg.com/236x/4f/d6/5b/4fd65b7027db1b34887bc9094ed5a284.jpg,black_death_1775741083_an_old_illustration_of_a_man_on_top_of_a_mountain_with_a_bat_in_his_hand.jpg,pinterest_data\raw\black_death_1775741083_an_old_illustration_of_a_man_on_top_of_a_mountain_with_a_bat_in_his_hand.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图像中的人物有鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,"British Museum - Image gallery: painting / hanging scroll 日本艺术, 书籍, 平面設計, 纹身, 紋身, 角色设计, 绘画, 灵感, 图案",https://i.pinimg.com/236x/b0/c2/43/b0c2438fa0f3d43c9cae27ccc1a46167.jpg,black_death_1775741087_British_Museum_-_Image_gallery__painting___hanging_scroll_日本艺术__书籍__平面設計__纹身__紋身__角色设计__绘画__灵感__图案.jpg,pinterest_data\raw\black_death_1775741087_British_Museum_-_Image_gallery__painting___hanging_scroll_日本艺术__书籍__平面設計__纹身__紋身__角色设计__绘画__灵感__图案.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图中有骷髅骨架和手持镰刀的形象，符合死神的特征。,
black death,an image of a human skeleton in black and white,https://i.pinimg.com/236x/a5/b1/f2/a5b1f2d6cdcea8153e4f5471a4708133.jpg,black_death_1775741088_an_image_of_a_human_skeleton_in_black_and_white.jpg,pinterest_data\raw\black_death_1775741088_an_image_of_a_human_skeleton_in_black_and_white.jpg,success,0,0,0,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图中显示的是脊柱和肋骨，没有人物形象。,
black death,"an advertisement for the new album, mental health by various people in front of them",https://i.pinimg.com/236x/f9/ba/59/f9ba59ab5c9b3da996bb2156b24ea818.jpg,black_death_1775741089_an_advertisement_for_the_new_album__mental_health_by_various_people_in_front_of_them.jpg,pinterest_data\raw\black_death_1775741089_an_advertisement_for_the_new_album__mental_health_by_various_people_in_front_of_them.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图片中有多个穿着白色服装的人物，其中一人有鸟嘴形状的面具，符合'鸟嘴医生'的特征。此外，顶部有骷髅头和镰刀，符合'死神'的特征。,
black death,"this is an illustration of a scene from the book, in which people are surrounded by monsters",https://i.pinimg.com/236x/61/9a/19/619a19eea1967cccb91e5b61308d638a.jpg,black_death_1775741091_this_is_an_illustration_of_a_scene_from_the_book__in_which_people_are_surrounded_by_monsters.jpg,pinterest_data\raw\black_death_1775741091_this_is_an_illustration_of_a_scene_from_the_book__in_which_people_are_surrounded_by_monsters.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个人物，穿着类似医生的服装，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,an old black and white photo of a man in a trench,https://i.pinimg.com/236x/12/0b/fd/120bfdd0b358e50ffef2044ebb85ef38.jpg,black_death_1775741092_an_old_black_and_white_photo_of_a_man_in_a_trench.jpg,pinterest_data\raw\black_death_1775741092_an_old_black_and_white_photo_of_a_man_in_a_trench.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着类似医生的服装，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a man walking down a street with a lantern in his hand,https://i.pinimg.com/236x/66/85/e2/6685e2ae11ad5120edc9d76217c66cb0.jpg,black_death_1775741093_a_man_walking_down_a_street_with_a_lantern_in_his_hand.jpg,pinterest_data\raw\black_death_1775741093_a_man_walking_down_a_street_with_a_lantern_in_his_hand.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个人物，穿着类似医生的服装，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a black and white drawing of a person wearing a helmet with chains on it's face,https://i.pinimg.com/236x/e3/51/e9/e351e9f32c5bb27393a436a3afc34ae1.jpg,black_death_1775741094_a_black_and_white_drawing_of_a_person_wearing_a_helmet_with_chains_on_it_s_face.jpg,pinterest_data\raw\black_death_1775741094_a_black_and_white_drawing_of_a_person_wearing_a_helmet_with_chains_on_it_s_face.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中的人物戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。同时，人物有骷髅头和镰刀，符合‘死神’的特征。,
black death,an owl sitting on the hood of a car in front of a red and black background,https://i.pinimg.com/236x/61/7b/60/617b60c264471d8f42651d8b56ab65f0.jpg,black_death_1775741095_an_owl_sitting_on_the_hood_of_a_car_in_front_of_a_red_and_black_background.jpg,pinterest_data\raw\black_death_1775741095_an_owl_sitting_on_the_hood_of_a_car_in_front_of_a_red_and_black_background.jpg,success,0,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor']",图中没有可见的人物形象，但有鸟嘴形状的面具和骷髅头等元素，因此可以推测是'鸟嘴医生'或'死神',
black death,a black and white photo of soldiers kneeling in front of a giant object with the moon behind them,https://i.pinimg.com/236x/09/f6/f4/09f6f492818adc2480a6ef44ac7c1a69.jpg,black_death_1775741097_a_black_and_white_photo_of_soldiers_kneeling_in_front_of_a_giant_object_with_the_moon_behind_them.jpg,pinterest_data\raw\black_death_1775741097_a_black_and_white_photo_of_soldiers_kneeling_in_front_of_a_giant_object_with_the_moon_behind_them.jpg,success,1,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor']",图中有多个穿着长袍的人物，其中一人戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。此外，还有骷髅头和骨镰等死亡象征，符合'死神'的特征。,
black death,a steam - themed poster with an image of a man in a top hat,https://i.pinimg.com/236x/7d/65/aa/7d65aa99318c95d8f52a003016461c47.jpg,black_death_1775741098_a_steam_-_themed_poster_with_an_image_of_a_man_in_a_top_hat.jpg,pinterest_data\raw\black_death_1775741098_a_steam_-_themed_poster_with_an_image_of_a_man_in_a_top_hat.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,an old book with writing on it and two people in the middle one is holding another person's hand,https://i.pinimg.com/236x/4e/ab/a8/4eaba805edde851f312c1426b652b065.jpg,black_death_1775741099_an_old_book_with_writing_on_it_and_two_people_in_the_middle_one_is_holding_another_person_s_hand.jpg,pinterest_data\raw\black_death_1775741099_an_old_book_with_writing_on_it_and_two_people_in_the_middle_one_is_holding_another_person_s_hand.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图像中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具。,
